CustomerID,LocationType,CurrentISP,MonthlyInternetSpeed,MonthlyDataUsage,MonthlyBill,ContractType,ComplaintFrequency,CustomerTenure,ServiceOutages,StarlinkAwareness,Churn
CUST1768,Urban,SLT,20.0,53.9,4143.0,Prepaid,1,13,6.4,No,No
CUST1769,Urban,Dialog,20.5,121.1,2149.0,Postpaid,1,105,5.6,Yes,No
CUST1770,Urban,Dialog,27.4,63.4,3200.0,Postpaid,3,18,10.5,Yes,No
CUST1771,Urban,SLT,12.1,116.6,2496.0,Prepaid,2,37,6.6,No,No
CUST1772,Rural,Mobitel,23.6,66.3,3627.0,Postpaid,0,43,3.7,No,No
CUST1773,Rural,Dialog,36.0,80.9,3134.0,Prepaid,1,34,3.8,No,No
CUST1774,Rural,Airtel,3.1,162.7,3677.0,Postpaid,4,81,8.6,No,Yes
CUST1775,Rural,SLT,40.3,132.4,3522.0,Postpaid,2,55,0.4,Yes,No
CUST1776,Urban,Mobitel,36.2,119.5,2513.0,Prepaid,1,52,6.7,No,No
CUST1777,Rural,Airtel,20.4,163.9,4127.0,Prepaid,0,85,1.7,No,Yes
CUST1778,Urban,SLT,30.4,144.0,3451.0,Prepaid,0,36,8.3,Yes,No
CUST1779,Urban,SLT,25.0,192.3,2511.0,Prepaid,0,54,3.7,Yes,No
CUST1780,Rural,Airtel,37.3,97.0,5741.0,Prepaid,1,59,6.6,No,No
CUST1781,Urban,Dialog,34.8,98.5,3976.0,Prepaid,0,114,5.1,No,No
CUST1782,Rural,Dialog,11.0,54.9,3347.0,Postpaid,4,52,0.8,No,No
CUST1783,Urban,Dialog,30.9,98.6,4915.0,Prepaid,0,104,6.9,No,No
CUST1784,Rural,Airtel,22.9,168.2,5342.0,Postpaid,0,19,2.8,No,Yes
CUST1785,Rural,Airtel,25.8,185.0,3355.0,Postpaid,0,12,7.4,Yes,No
CUST1786,Rural,Dialog,17.7,168.0,3847.0,Prepaid,2,92,2.0,No,No
CUST1787,Rural,SLT,42.5,30.3,2512.0,Postpaid,0,11,5.7,Yes,Yes
CUST1788,Rural,SLT,35.4,174.2,3353.0,Prepaid,0,48,5.1,Yes,No
CUST1789,Urban,Dialog,17.6,28.1,3301.0,Prepaid,1,101,3.2,No,No
CUST1790,Urban,Mobitel,11.7,164.9,3685.0,Postpaid,1,92,9.1,No,Yes
CUST1791,Urban,Dialog,21.1,101.6,3833.0,Prepaid,1,99,5.1,No,No
CUST1792,Rural,Dialog,29.3,155.1,4060.0,Postpaid,1,108,3.7,No,No
CUST1793,Urban,SLT,27.4,53.4,3738.0,Postpaid,2,79,5.9,Yes,Yes
CUST1794,Rural,Airtel,37.5,178.6,2289.0,Postpaid,1,16,0.6,Yes,No
CUST1795,Urban,Dialog,32.9,46.8,2562.0,Postpaid,0,109,12.4,Yes,No
CUST1796,Urban,SLT,34.7,86.6,2954.0,Postpaid,1,71,1.7,No,No
CUST1797,Rural,SLT,28.3,70.1,3218.0,Prepaid,1,47,6.7,No,No
CUST1798,Urban,Dialog,11.1,32.3,4551.0,Prepaid,2,67,5.2,No,Yes
CUST1799,Urban,Dialog,23.0,124.7,2337.0,Postpaid,1,31,8.5,Yes,No
CUST1800,Urban,SLT,35.6,210.3,3143.0,Prepaid,1,76,5.5,No,Yes
CUST1801,Rural,Dialog,24.5,253.3,4453.0,Prepaid,0,8,3.1,No,Yes
CUST1802,Rural,Mobitel,30.0,124.9,3200.0,Prepaid,2,89,0.0,No,No
CUST1803,Urban,Airtel,21.8,175.8,3960.0,Postpaid,0,61,0.0,No,No
CUST1804,Urban,Mobitel,14.7,131.6,3360.0,Prepaid,2,44,4.3,No,No
CUST1805,Urban,Dialog,23.8,144.9,3757.0,Postpaid,1,50,9.1,Yes,No
CUST1806,Rural,Mobitel,28.1,102.9,3272.0,Prepaid,2,35,0.0,Yes,No
CUST1807,Rural,SLT,18.4,129.8,4167.0,Prepaid,0,76,10.5,Yes,No
CUST1808,Urban,Dialog,22.6,146.9,1955.0,Prepaid,1,61,8.3,Yes,No
CUST1809,Urban,Dialog,15.6,91.1,3137.0,Prepaid,3,119,1.0,Yes,No
CUST1810,Urban,Dialog,36.2,116.1,3797.0,Postpaid,0,85,1.7,Yes,No
CUST1811,Rural,SLT,22.1,117.1,4034.0,Prepaid,1,90,2.0,Yes,No
CUST1812,Rural,SLT,39.5,161.3,4993.0,Prepaid,1,55,5.9,No,No
CUST1813,Urban,Dialog,40.3,66.7,3109.0,Postpaid,1,66,4.8,No,Yes
CUST1814,Urban,SLT,24.2,117.4,4979.0,Prepaid,0,14,4.7,No,No
CUST1815,Urban,Dialog,14.9,215.6,2841.0,Prepaid,1,110,3.5,Yes,No
CUST1816,Rural,SLT,4.1,178.2,4829.0,Prepaid,0,4,5.5,Yes,Yes
CUST1817,Urban,Dialog,10.3,187.5,4317.0,Postpaid,3,17,7.5,Yes,No
CUST1818,Rural,Airtel,11.3,121.2,2587.0,Postpaid,1,111,4.6,No,Yes
CUST1819,Rural,Airtel,38.8,136.0,3807.0,Prepaid,0,112,3.0,No,Yes
CUST1820,Urban,SLT,26.2,170.1,3449.0,Prepaid,2,69,8.0,Yes,No
CUST1821,Urban,Dialog,28.9,198.0,4126.0,Prepaid,4,24,4.3,No,No
CUST1822,Urban,Dialog,2.8,22.4,3277.0,Prepaid,1,49,6.7,Yes,No
CUST1823,Rural,Airtel,13.0,54.2,3193.0,Postpaid,1,55,4.7,No,No
CUST1824,Rural,Dialog,33.9,185.5,4869.0,Postpaid,0,71,8.3,Yes,Yes
CUST1825,Rural,Dialog,27.9,106.2,3401.0,Prepaid,1,23,8.7,Yes,No
CUST1826,Urban,Dialog,23.5,86.4,4326.0,Postpaid,1,111,8.6,No,No
CUST1827,Urban,SLT,30.6,57.3,3275.0,Prepaid,2,81,3.3,No,No
CUST1828,Rural,SLT,41.4,92.2,5167.0,Prepaid,0,12,3.3,No,Yes
CUST1829,Rural,Airtel,22.8,49.9,2822.0,Prepaid,1,11,7.6,No,Yes
CUST1830,Urban,Dialog,25.7,224.6,2886.0,Prepaid,1,115,4.8,Yes,No
CUST1831,Rural,Dialog,26.9,118.9,5025.0,Postpaid,0,75,4.9,No,No
CUST1832,Rural,Airtel,48.9,117.1,3055.0,Prepaid,1,98,2.9,No,Yes
CUST1833,Urban,Airtel,4.0,149.4,5101.0,Prepaid,1,111,9.2,No,Yes
CUST1834,Rural,Dialog,31.8,168.1,4392.0,Postpaid,0,101,8.1,No,No
CUST1835,Rural,SLT,23.9,167.3,3345.0,Postpaid,1,114,4.6,No,No
CUST1836,Rural,Dialog,30.7,173.7,1687.0,Postpaid,0,29,3.1,No,No
CUST1837,Urban,Mobitel,18.4,88.5,3481.0,Postpaid,2,62,2.9,No,No
CUST1838,Urban,Dialog,24.5,105.1,3602.0,Prepaid,1,53,5.4,No,No
CUST1839,Rural,Mobitel,32.1,158.5,4667.0,Postpaid,2,117,6.2,No,No
CUST1840,Urban,SLT,56.1,93.6,5088.0,Postpaid,3,48,2.4,No,No
CUST1841,Urban,SLT,33.1,119.7,2815.0,Postpaid,1,100,1.3,No,No
CUST1842,Urban,Dialog,16.5,139.9,4301.0,Postpaid,0,91,5.2,Yes,No
CUST1843,Urban,SLT,20.8,159.3,4265.0,Prepaid,0,119,7.6,Yes,No
CUST1844,Rural,SLT,20.5,31.1,4573.0,Postpaid,1,106,5.2,No,No
CUST1845,Rural,Dialog,7.0,155.7,3999.0,Prepaid,0,86,4.3,Yes,No
CUST1846,Urban,SLT,21.7,108.3,1558.0,Prepaid,1,66,1.6,No,No
CUST1847,Urban,Mobitel,32.3,155.4,3345.0,Prepaid,0,111,3.1,No,No
CUST1848,Urban,SLT,12.3,158.8,2344.0,Postpaid,1,100,7.6,No,No
CUST1849,Rural,Airtel,35.5,200.4,3297.0,Prepaid,2,48,1.2,No,No
CUST1850,Rural,Dialog,29.9,187.7,4480.0,Postpaid,1,94,10.3,No,No
CUST1851,Urban,SLT,17.7,187.3,3805.0,Prepaid,2,59,5.3,No,No
CUST1852,Rural,Dialog,23.6,192.2,4648.0,Postpaid,1,71,0.2,Yes,No
CUST1853,Rural,SLT,41.0,134.6,3842.0,Prepaid,1,57,6.5,No,Yes
CUST1854,Rural,Mobitel,32.3,121.6,2202.0,Postpaid,2,76,6.4,No,No
CUST1855,Rural,SLT,25.1,163.6,979.0,Postpaid,0,3,3.7,Yes,Yes
CUST1856,Urban,Dialog,22.6,156.6,3649.0,Prepaid,1,81,7.8,No,Yes
CUST1857,Rural,Dialog,25.8,104.5,3286.0,Prepaid,2,105,3.1,No,No
CUST1858,Urban,SLT,19.9,140.2,2523.0,Postpaid,1,32,6.9,No,No
CUST1859,Rural,SLT,4.0,118.2,1799.0,Postpaid,1,8,4.9,Yes,No
CUST1860,Rural,Airtel,45.4,77.3,2765.0,Postpaid,0,87,4.1,No,No
CUST1861,Rural,Airtel,26.6,184.5,3306.0,Prepaid,0,102,9.0,Yes,No
CUST1862,Rural,SLT,29.0,122.8,4166.0,Postpaid,0,30,8.0,No,No
CUST1863,Urban,Dialog,24.4,222.4,3689.0,Prepaid,3,15,1.7,No,No
CUST1864,Urban,Dialog,17.6,38.7,5108.0,Postpaid,1,74,6.1,No,No
CUST1865,Rural,Dialog,23.1,92.2,2464.0,Postpaid,1,55,10.7,No,No
CUST1866,Rural,Dialog,9.0,121.6,4381.0,Prepaid,1,38,9.1,Yes,No
CUST1867,Urban,SLT,47.8,176.9,3547.0,Postpaid,3,15,2.3,Yes,No
CUST1868,Urban,SLT,12.7,140.0,4195.0,Postpaid,0,30,9.8,Yes,Yes
CUST1869,Urban,SLT,14.7,135.5,3063.0,Postpaid,1,46,7.8,No,No
CUST1870,Rural,Dialog,20.6,63.6,4572.0,Prepaid,0,64,1.9,No,No
CUST1871,Rural,Dialog,37.9,62.2,3795.0,Prepaid,2,26,5.6,Yes,No
CUST1872,Urban,Dialog,25.1,136.1,2821.0,Postpaid,0,115,6.4,Yes,No
CUST1873,Urban,Dialog,12.6,51.8,3488.0,Prepaid,1,109,1.8,No,No
CUST1874,Rural,Airtel,37.5,93.4,3260.0,Prepaid,4,78,7.1,No,No
CUST1875,Rural,Dialog,32.3,145.0,3989.0,Postpaid,0,67,12.3,Yes,No
CUST1876,Urban,SLT,30.4,70.9,2320.0,Prepaid,0,36,9.1,Yes,Yes
CUST1877,Urban,Dialog,32.2,200.3,3471.0,Postpaid,0,90,5.5,Yes,Yes
CUST1878,Urban,Airtel,48.9,181.2,3895.0,Prepaid,0,78,4.2,Yes,No
CUST1879,Urban,SLT,46.9,41.4,3533.0,Prepaid,1,31,6.0,Yes,No
CUST1880,Urban,Dialog,18.1,73.4,4847.0,Postpaid,1,78,2.1,Yes,Yes
CUST1881,Rural,SLT,41.2,5.7,4274.0,Postpaid,2,40,3.6,No,No
CUST1882,Rural,Airtel,28.8,80.9,3493.0,Postpaid,2,74,0.0,No,No
CUST1883,Rural,Mobitel,30.0,158.3,3717.0,Postpaid,1,73,6.3,Yes,No
CUST1884,Rural,Dialog,8.1,99.3,3796.0,Postpaid,2,46,4.0,No,No
CUST1885,Urban,Airtel,23.3,143.0,3903.0,Prepaid,1,104,6.9,No,No
CUST1886,Urban,Mobitel,16.9,43.9,1674.0,Prepaid,4,107,5.4,No,No
CUST1887,Urban,Mobitel,33.3,159.9,3198.0,Prepaid,2,42,2.0,Yes,No
CUST1888,Urban,SLT,35.7,92.2,2016.0,Postpaid,0,18,5.6,No,No
CUST1889,Rural,SLT,4.3,120.6,4778.0,Prepaid,3,100,2.9,No,Yes
CUST1890,Rural,SLT,24.8,115.4,3439.0,Prepaid,3,36,10.0,Yes,Yes
CUST1891,Urban,Airtel,36.2,56.4,3307.0,Prepaid,1,76,2.5,No,No
CUST1892,Urban,SLT,23.1,62.3,4397.0,Prepaid,1,50,3.6,No,No
CUST1893,Rural,SLT,32.3,168.4,3922.0,Prepaid,0,61,2.0,No,No
CUST1894,Urban,SLT,28.5,139.9,2371.0,Postpaid,0,40,1.7,Yes,No
CUST1895,Urban,Airtel,28.4,172.5,3429.0,Prepaid,0,3,5.1,Yes,Yes
CUST1896,Rural,Airtel,22.3,136.2,3165.0,Postpaid,0,82,1.3,No,No
CUST1897,Rural,Dialog,12.8,127.1,1755.0,Postpaid,2,7,4.4,Yes,No
CUST1898,Urban,Airtel,13.8,33.7,2810.0,Prepaid,1,31,6.3,No,Yes
CUST1899,Urban,SLT,32.1,106.5,3316.0,Postpaid,1,65,3.7,Yes,Yes
CUST1900,Rural,Airtel,25.2,118.6,3385.0,Prepaid,0,95,0.0,No,No
CUST1901,Urban,SLT,23.6,217.7,2018.0,Postpaid,1,64,9.0,No,No
CUST1902,Urban,Dialog,20.8,154.3,4652.0,Postpaid,0,118,5.8,Yes,No
CUST1903,Rural,Mobitel,21.9,196.8,3398.0,Postpaid,0,77,5.8,No,No
CUST1904,Urban,Dialog,35.5,149.9,3538.0,Postpaid,0,93,4.3,No,No
CUST1905,Rural,Airtel,21.6,84.4,3901.0,Prepaid,1,3,7.4,Yes,No
CUST1906,Urban,SLT,11.6,125.9,2712.0,Prepaid,3,93,7.8,Yes,Yes
CUST1907,Rural,SLT,32.4,131.8,3956.0,Postpaid,0,35,8.1,Yes,No
CUST1908,Urban,Dialog,23.0,73.0,3133.0,Prepaid,1,15,5.8,Yes,No
CUST1909,Urban,SLT,25.3,100.8,2603.0,Prepaid,1,21,0.9,No,No
CUST1910,Urban,Dialog,41.1,109.7,4073.0,Prepaid,2,62,6.2,No,No
CUST1911,Urban,Dialog,24.8,200.3,4992.0,Postpaid,1,83,5.8,Yes,No
CUST1912,Rural,Dialog,27.9,16.0,4225.0,Prepaid,0,28,3.4,Yes,No
CUST1913,Rural,Dialog,13.2,180.3,4423.0,Postpaid,0,4,2.6,Yes,Yes
CUST1914,Urban,Mobitel,22.8,73.2,2979.0,Prepaid,0,109,6.6,No,No
CUST1915,Urban,Mobitel,31.1,51.4,1902.0,Prepaid,1,13,4.8,Yes,No
CUST1916,Rural,Dialog,9.4,179.0,4990.0,Postpaid,2,79,3.8,No,Yes
CUST1917,Rural,Airtel,27.0,156.6,5555.0,Prepaid,1,51,10.0,Yes,Yes
CUST1918,Urban,Dialog,26.0,182.7,5043.0,Postpaid,0,48,7.0,No,No
CUST1919,Urban,SLT,25.4,160.0,3164.0,Prepaid,2,39,6.3,Yes,No
CUST1920,Urban,Airtel,35.4,223.0,2345.0,Prepaid,0,96,8.7,No,No
CUST1921,Rural,Mobitel,28.3,147.9,2434.0,Prepaid,1,67,6.0,No,No
CUST1922,Urban,SLT,39.8,112.2,1816.0,Postpaid,0,94,2.9,No,No
CUST1923,Rural,Airtel,15.1,137.1,3393.0,Postpaid,1,58,3.8,No,No
CUST1924,Urban,Dialog,26.4,182.2,5106.0,Postpaid,1,84,7.2,No,No
CUST1925,Rural,Mobitel,25.8,81.0,3358.0,Prepaid,1,2,6.9,No,No
CUST1926,Urban,Dialog,14.3,87.4,3802.0,Postpaid,1,114,6.3,No,Yes
CUST1927,Urban,SLT,34.6,104.6,4876.0,Prepaid,1,25,1.6,No,No
CUST1928,Urban,SLT,48.2,14.8,3096.0,Postpaid,1,11,7.4,No,Yes
CUST1929,Rural,SLT,24.8,126.9,5536.0,Postpaid,0,1,4.8,No,Yes
CUST1930,Urban,Dialog,30.1,25.7,5492.0,Postpaid,0,48,6.8,Yes,No
CUST1931,Urban,Mobitel,25.8,122.7,3369.0,Prepaid,0,113,2.5,No,No
CUST1932,Urban,Dialog,17.9,163.3,2922.0,Postpaid,2,48,10.9,No,No
CUST1933,Urban,SLT,6.8,96.2,4197.0,Prepaid,3,10,5.7,Yes,Yes
CUST1934,Rural,Dialog,17.9,203.9,3152.0,Postpaid,1,81,3.7,No,No
CUST1935,Rural,Dialog,11.1,47.0,2343.0,Prepaid,1,30,6.9,Yes,No
CUST1936,Rural,SLT,42.0,179.6,4781.0,Prepaid,3,35,7.6,No,Yes
CUST1937,Urban,SLT,23.8,153.8,4716.0,Prepaid,1,114,6.9,No,No
CUST1938,Rural,Dialog,21.5,34.2,3656.0,Prepaid,0,19,2.0,Yes,Yes
CUST1939,Urban,Dialog,33.9,255.5,2237.0,Prepaid,1,110,8.4,No,No
CUST1940,Urban,SLT,13.8,116.8,2270.0,Postpaid,1,53,4.0,Yes,No
CUST1941,Urban,Airtel,17.3,76.1,3607.0,Postpaid,1,34,5.0,Yes,No
CUST1942,Urban,Airtel,25.7,49.6,3000.0,Postpaid,0,32,0.0,Yes,Yes
CUST1943,Rural,Dialog,35.3,109.0,3159.0,Postpaid,1,76,3.6,No,No
CUST1944,Rural,Dialog,30.0,113.6,4522.0,Prepaid,2,107,3.6,No,No
CUST1945,Rural,Dialog,27.5,125.1,4233.0,Postpaid,1,81,6.4,Yes,Yes
CUST1946,Urban,Dialog,25.8,105.1,4878.0,Prepaid,1,6,3.4,No,No
CUST1947,Urban,SLT,29.0,151.7,2509.0,Postpaid,1,115,0.1,Yes,No
CUST1948,Urban,SLT,27.0,100.6,3157.0,Prepaid,1,13,5.7,No,No
CUST1949,Urban,Dialog,14.7,23.3,4259.0,Prepaid,3,103,4.2,Yes,Yes
CUST1950,Urban,Dialog,25.5,112.5,3948.0,Prepaid,1,86,2.8,Yes,No
CUST1951,Urban,Dialog,14.3,1.6,5032.0,Prepaid,1,75,5.3,Yes,Yes
CUST1952,Urban,Airtel,25.8,137.7,3921.0,Prepaid,1,64,0.0,No,No
CUST1953,Urban,Mobitel,20.2,71.0,5348.0,Prepaid,2,7,6.9,No,No
CUST1954,Rural,Dialog,50.4,128.2,4040.0,Postpaid,2,45,4.5,No,No
CUST1955,Rural,Dialog,24.6,185.7,4562.0,Postpaid,1,45,4.2,Yes,No
CUST1956,Rural,Airtel,11.0,72.6,3176.0,Prepaid,3,85,7.9,No,Yes
CUST1957,Rural,Mobitel,23.7,173.1,3514.0,Prepaid,2,65,3.4,No,No
CUST1958,Urban,SLT,30.2,98.3,4411.0,Postpaid,2,94,5.8,Yes,No
CUST1959,Rural,Dialog,41.7,207.7,5113.0,Prepaid,2,19,4.6,Yes,No
CUST1960,Rural,Dialog,19.1,101.7,4229.0,Postpaid,2,115,14.6,Yes,Yes
CUST1961,Urban,SLT,9.2,78.0,3417.0,Prepaid,1,119,6.5,No,No
CUST1962,Urban,Dialog,33.2,154.4,4877.0,Postpaid,0,47,1.6,No,No
CUST1963,Rural,Dialog,11.2,98.2,1308.0,Postpaid,1,46,10.3,No,No
CUST1964,Urban,SLT,20.6,77.9,2078.0,Postpaid,1,29,8.1,Yes,No
CUST1965,Urban,Dialog,22.4,96.1,4182.0,Postpaid,0,99,5.1,Yes,No
CUST1966,Urban,Airtel,24.3,117.8,3514.0,Prepaid,0,117,3.7,No,No
CUST1967,Urban,Dialog,31.9,187.1,4106.0,Prepaid,3,84,1.0,Yes,Yes
CUST1968,Urban,Dialog,18.2,23.3,3564.0,Postpaid,1,100,6.3,No,Yes
CUST1969,Urban,SLT,22.3,121.2,4071.0,Postpaid,2,61,3.0,No,No
CUST1970,Urban,Dialog,24.9,151.2,2686.0,Prepaid,5,103,2.4,Yes,No
CUST1971,Urban,Mobitel,26.5,129.7,4070.0,Postpaid,0,65,7.3,No,No
CUST1972,Rural,SLT,26.0,185.5,4494.0,Prepaid,1,23,9.6,No,Yes
CUST1973,Urban,Dialog,29.4,116.3,4721.0,Prepaid,0,95,3.6,No,No
CUST1974,Urban,Airtel,33.4,110.8,5514.0,Postpaid,0,51,7.4,No,Yes
CUST1975,Urban,Dialog,28.9,149.6,3744.0,Prepaid,0,63,5.6,Yes,No
CUST1976,Rural,Mobitel,29.5,125.0,3774.0,Postpaid,1,99,6.1,No,No
CUST1977,Urban,Dialog,9.2,100.5,1977.0,Prepaid,1,116,2.5,No,No
CUST1978,Urban,SLT,25.5,145.8,2969.0,Prepaid,1,111,4.4,No,No
CUST1979,Rural,Dialog,29.8,87.4,3307.0,Postpaid,0,109,1.7,No,No
CUST1980,Rural,SLT,32.3,89.4,4550.0,Postpaid,1,22,1.3,No,No
CUST1981,Urban,Airtel,18.1,93.6,2889.0,Prepaid,0,110,6.6,Yes,No
CUST1982,Rural,Airtel,18.4,187.7,4296.0,Prepaid,1,71,3.4,Yes,Yes
CUST1983,Urban,Dialog,19.3,1.0,3498.0,Prepaid,1,33,2.3,Yes,No
CUST1984,Urban,Dialog,30.4,139.8,3323.0,Prepaid,0,109,1.4,Yes,No
CUST1985,Urban,Airtel,35.3,121.7,3749.0,Postpaid,2,100,0.5,Yes,No
CUST1986,Urban,Mobitel,20.9,36.0,3109.0,Postpaid,0,44,0.0,Yes,No
CUST1987,Rural,Dialog,34.1,135.5,3071.0,Prepaid,2,7,5.3,No,Yes
CUST1988,Urban,SLT,26.2,143.8,1795.0,Prepaid,1,91,0.0,No,No
CUST1989,Urban,Dialog,23.8,149.5,3252.0,Postpaid,1,2,6.4,No,Yes
CUST1990,Rural,Airtel,22.9,1.0,3020.0,Postpaid,1,17,6.4,No,No
CUST1991,Rural,Dialog,32.5,188.3,2984.0,Postpaid,1,65,4.7,Yes,No
CUST1992,Urban,Dialog,28.3,83.1,3917.0,Postpaid,1,58,5.2,No,No
CUST1993,Rural,Airtel,47.8,154.3,4159.0,Prepaid,0,110,4.1,No,No
CUST1994,Urban,Dialog,16.5,157.1,3732.0,Prepaid,1,30,5.7,Yes,No
CUST1995,Rural,SLT,30.2,76.2,4495.0,Postpaid,1,86,5.6,No,Yes
CUST1996,Rural,SLT,19.7,153.0,4076.0,Postpaid,1,92,8.9,Yes,No
CUST1997,Rural,Dialog,16.3,100.7,3205.0,Prepaid,1,117,9.6,Yes,No
CUST1998,Urban,Dialog,24.9,16.4,3037.0,Prepaid,0,97,9.5,Yes,No
CUST1999,Urban,SLT,26.4,178.4,3813.0,Prepaid,3,26,2.6,No,Yes
CUST2000,Urban,Dialog,54.2,81.2,4074.0,Postpaid,1,35,7.3,No,No
